Table Name,Column Name,Data Type,Sensitivity Level,Example Values
Sales,DiscountCoupons,TEXT,Public,Population meet.
Finance,CompanyBudget,DECIMAL,Confidential,12766.56
Sales,OrderHistory,TEXT,Public,Every kind water.
Sales,FavoriteProducts,TEXT,Public,Democratic federal.
Finance,CreditCardNumber,TEXT,Secret,GB96CLAT70445662806231
Employee,Salary,DECIMAL,Confidential,46175.17
Employee,Salary,DECIMAL,Confidential,88158.01
Finance,LoanAmount,DECIMAL,Confidential,32063.4
Employee,Age,INT,Private,23
Healthcare,Diagnosis,TEXT,Confidential,Region land nation.
Employee,Email,TEXT,Private,jmason@example.org
Sales,DiscountCoupons,TEXT,Public,Person enough agree.
Healthcare,EmergencyContact,TEXT,Private,John Williamson
Employee,Email,TEXT,Private,morganjonathan@example.com
Employee,Email,TEXT,Private,ortizjustin@example.net
Sales,DiscountCoupons,TEXT,Public,Change job human.
Finance,LoanAmount,DECIMAL,Confidential,89467.12
Sales,FavoriteProducts,TEXT,Public,Mr majority me.
Finance,InvestmentValue,DECIMAL,Confidential,24700.49
ITSecurity,APIKey,TEXT,Secret,26ee3b5162e7b1eed7d833e8e00bace8
Employee,ManagerName,TEXT,Private,Thomas Conner
Healthcare,MedicalHistory,TEXT,Confidential,Serve their north.
Employee,Email,TEXT,Private,yskinner@example.net
Finance,BankAccountNumber,TEXT,Confidential,GB30WDSY81582532338865
Employee,Salary,DECIMAL,Confidential,58825.27
Employee,Age,INT,Private,67
Sales,LoyaltyPoints,INT,Private,19
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB68QNEL96632620715185
Finance,CompanyBudget,DECIMAL,Confidential,97580.69
Finance,CreditCardNumber,TEXT,Secret,GB32TEBF24400215944982
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Sales,DiscountCoupons,TEXT,Public,Free pay anyone let.
Finance,CompanyBudget,DECIMAL,Confidential,56173.67
Healthcare,Prescription,TEXT,Confidential,Second necessary.
ITSecurity,APIKey,TEXT,Secret,89b7c3372cbc310506cd8cd0fe5f8e88
Employee,Email,TEXT,Private,rjohnson@example.org
Employee,Salary,DECIMAL,Confidential,76462.78
Employee,DateOfBirth,DATE,Private,1984-12-05
Finance,CompanyBudget,DECIMAL,Confidential,13172.6
ITSecurity,APIKey,TEXT,Secret,3d7d898ead36cb23ff14677b740f0d14
Employee,EmployeeID,TEXT,Private,Threat book include.
Employee,FullName,TEXT,Private,Ryan Garcia
ITSecurity,LoginAttempts,INT,Private,84
Employee,FullName,TEXT,Private,Miranda Rodgers
Healthcare,Diagnosis,TEXT,Confidential,Sit can pattern so.
Finance,LoanAmount,DECIMAL,Confidential,32413.54
Employee,JobTitle,TEXT,Private,Close rule charge.
Sales,CustomerFeedback,TEXT,Public,Fire according step.
Sales,DiscountCoupons,TEXT,Public,Any over effect.
Employee,DateOfBirth,DATE,Private,2007-07-12
ITSecurity,APIKey,TEXT,Secret,a66ce685808231494cfd24d4dcbaa36f
ITSecurity,APIKey,TEXT,Secret,7c4b0aba2d0d1248930f6ac098beaf33
Employee,PhoneNumber,TEXT,Private,+1-727-898-3536x064
Employee,Salary,DECIMAL,Confidential,25959.9
Employee,Email,TEXT,Private,margaretmeza@example.com
Finance,BankAccountNumber,TEXT,Confidential,GB41ZKCS57628344570245
Finance,CompanyBudget,DECIMAL,Confidential,84528.54
Employee,Salary,DECIMAL,Confidential,78090.5
Sales,LoyaltyPoints,INT,Private,50
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB56NWGL75507890131093
Finance,CompanyBudget,DECIMAL,Confidential,69921.08
Healthcare,EmergencyContact,TEXT,Private,Leah Oconnor
Employee,Department,TEXT,Private,Back first prepare.
Finance,InvestmentValue,DECIMAL,Confidential,64407.09
Sales,FavoriteProducts,TEXT,Public,Stuff it hand boy.
Employee,ManagerName,TEXT,Private,Amber Elliott
Employee,JobTitle,TEXT,Private,Piece development.
ITSecurity,SessionToken,TEXT,Secret,7dffa360-148d-40d5-a4e9-4735150b45e1
Sales,FavoriteProducts,TEXT,Public,Add perform heart.
Sales,DiscountCoupons,TEXT,Public,Inside walk him.
Sales,CustomerFeedback,TEXT,Public,Them take cost TV.
Employee,Address,TEXT,Private,"419 Sosa Fork
Josephview, PA 53367"
Sales,CustomerFeedback,TEXT,Public,Turn much it.
Employee,Age,INT,Private,24
Employee,FullName,TEXT,Private,Eric Richardson
Employee,Salary,DECIMAL,Confidential,47699.96
Employee,Salary,DECIMAL,Confidential,69459.69
Employee,Email,TEXT,Private,timothy73@example.org
Sales,LoyaltyPoints,INT,Private,33
Sales,DiscountCoupons,TEXT,Public,How return little.
Employee,JobTitle,TEXT,Private,Black condition.
Employee,PhoneNumber,TEXT,Private,394-942-6418x7667
Employee,DateOfBirth,DATE,Private,2017-09-17
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Healthcare,Prescription,TEXT,Confidential,Else throw reflect.
ITSecurity,APIKey,TEXT,Secret,1b7bd61d80de0a4ef939c8c7ee5f5a81
ITSecurity,SessionToken,TEXT,Secret,2fd0a1a0-3606-4733-9133-78f3d75ff73e
ITSecurity,SessionToken,TEXT,Secret,d56f283a-b9b4-4ec0-813f-a11167436d58
Employee,JobTitle,TEXT,Private,Sort people bed.
ITSecurity,PasswordHash,TEXT,Secret,b5da728688cf6d26d3b5b415cd0d8842516ca59588808f67299942475c6eac58
Healthcare,Diagnosis,TEXT,Confidential,Eye way ready trip.
Finance,CompanyBudget,DECIMAL,Confidential,8669.39
Finance,LoanAmount,DECIMAL,Confidential,25259.02
Employee,Address,TEXT,Private,"753 Robert Flat
Amberville, UT 52178"
Sales,CustomerFeedback,TEXT,Public,Bag nature morning.
Sales,OrderHistory,TEXT,Public,Floor watch drug.
Employee,DateOfBirth,DATE,Private,2013-09-20
Healthcare,Diagnosis,TEXT,Confidential,Too use exactly.
Employee,EmployeeID,TEXT,Private,Very town natural.
Healthcare,Diagnosis,TEXT,Confidential,Chair feeling.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Employee,Age,INT,Private,81
Employee,Email,TEXT,Private,josephfrancis@example.org
Healthcare,Prescription,TEXT,Confidential,Arrive learn.
Healthcare,EmergencyContact,TEXT,Private,Kevin Martin
Sales,OrderHistory,TEXT,Public,Item ok strategy.
Finance,CompanyBudget,DECIMAL,Confidential,79502.72
Employee,Age,INT,Private,37
Employee,EmployeeID,TEXT,Private,Choose every.
Employee,JobTitle,TEXT,Private,Interest social any.
Sales,FavoriteProducts,TEXT,Public,Forget world.
Employee,Department,TEXT,Private,Spend since throw.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
ITSecurity,PasswordHash,TEXT,Secret,79ea5ca3b78255f81f37bd24f780992efc861d24fb62628adb977156eb90bbd3
Employee,DateOfBirth,DATE,Private,1989-03-18
Employee,PhoneNumber,TEXT,Private,933.980.2443x265
ITSecurity,SessionToken,TEXT,Secret,0e8643b8-6dae-4e60-8406-16846b842053
Sales,DiscountCoupons,TEXT,Public,Single pass occur.
Sales,CustomerFeedback,TEXT,Public,American throw goal.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Employee,Email,TEXT,Private,patriciagillespie@example.com
Sales,DiscountCoupons,TEXT,Public,Life trial material.
Employee,Age,INT,Private,87
Employee,Department,TEXT,Private,More thank national.
Sales,OrderHistory,TEXT,Public,Control enough.
Employee,Address,TEXT,Private,"606 Sabrina Shore
Gomezside, SC 97913"
Employee,ManagerName,TEXT,Private,Steve Wells
Finance,InvestmentValue,DECIMAL,Confidential,35437.78
Employee,Address,TEXT,Private,"06438 Johnson Ports
Morrisonfurt, HI 85589"
Employee,Address,TEXT,Private,"7934 Henry Rest
Lake Melissafort, IL 38953"
ITSecurity,SessionToken,TEXT,Secret,de0c9225-0b16-4cec-b98b-f2d49402352e
Finance,InvestmentValue,DECIMAL,Confidential,9981.15
Finance,CompanyBudget,DECIMAL,Confidential,23527.07
Employee,Department,TEXT,Private,List down suggest.
Employee,FullName,TEXT,Private,Luke Miller
Finance,CreditCardNumber,TEXT,Secret,GB31RBRT07647202340223
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Finance,TaxID,TEXT,Secret,GB70UZDX77513804860392
Healthcare,MedicalHistory,TEXT,Confidential,Whole mention tax.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB22LXCR23565074098092
Employee,Department,TEXT,Private,Perform Congress.
Employee,Salary,DECIMAL,Confidential,72033.88
Healthcare,Diagnosis,TEXT,Confidential,Himself onto health.
Finance,TaxID,TEXT,Secret,GB45PSIM69534197763718
Employee,Address,TEXT,Private,"67354 Mary Street Suite 841
West Nicholas, PA 56417"
Sales,LoyaltyPoints,INT,Private,29
Employee,Department,TEXT,Private,Mrs model can war.
Employee,JobTitle,TEXT,Private,Understand song.
Finance,CompanyBudget,DECIMAL,Confidential,21882.12
Healthcare,Diagnosis,TEXT,Confidential,Civil wind dog.
Employee,JobTitle,TEXT,Private,Military remember.
Employee,Address,TEXT,Private,"PSC 2621, Box 2050
APO AP 10050"
Finance,LoanAmount,DECIMAL,Confidential,52218.67
Employee,FullName,TEXT,Private,Carrie Sullivan
Finance,BankAccountNumber,TEXT,Confidential,GB89KXES00932433679392
ITSecurity,LoginAttempts,INT,Private,24
Employee,Salary,DECIMAL,Confidential,74285.23
Sales,CustomerFeedback,TEXT,Public,Film every rise guy.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Sales,DiscountCoupons,TEXT,Public,Color stop great.
Healthcare,Prescription,TEXT,Confidential,Offer democratic.
Finance,TaxID,TEXT,Secret,GB63ZBBG57014578017583
Employee,FullName,TEXT,Private,Terry Taylor
Sales,OrderHistory,TEXT,Public,Evidence executive.
Healthcare,Prescription,TEXT,Confidential,That little build.
Sales,CustomerFeedback,TEXT,Public,Human home growth.
ITSecurity,LoginAttempts,INT,Private,87
Finance,CreditCardNumber,TEXT,Secret,GB28DRCB96058730256264
Sales,CustomerFeedback,TEXT,Public,No professor final.
Employee,Department,TEXT,Private,Need perhaps.
Sales,LoyaltyPoints,INT,Private,30
Employee,Gender,TEXT,Private,female
Employee,PhoneNumber,TEXT,Private,714.310.8360
Employee,Gender,TEXT,Private,male
Sales,OrderHistory,TEXT,Public,Field east cut.
Sales,LoyaltyPoints,INT,Private,89
Finance,CreditCardNumber,TEXT,Secret,GB95RTPU86643172423097
Finance,TaxID,TEXT,Secret,GB38LDDY90454910465003
Finance,CompanyBudget,DECIMAL,Confidential,73515.47
ITSecurity,PasswordHash,TEXT,Secret,d1837a7b10d80847c39731dc30e391252b1dce35360c653d5e0416e97be386d5
Employee,Address,TEXT,Private,"Unit 8184 Box 9768
DPO AE 88443"
Finance,CreditCardNumber,TEXT,Secret,GB21HLWB71922695405721
ITSecurity,LoginAttempts,INT,Private,49
ITSecurity,PasswordHash,TEXT,Secret,b17c2354ef0e2d8cddae294b9d20b687ef446ce821dc3927b40998bf7199dbdf
Employee,ManagerName,TEXT,Private,Jennifer Martin
Employee,Salary,DECIMAL,Confidential,77559.35
Finance,BankAccountNumber,TEXT,Confidential,GB46HXFS25760990661443
ITSecurity,LoginAttempts,INT,Private,87
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB07UZHB24975675142150
Employee,DateOfBirth,DATE,Private,2021-04-07
Finance,LoanAmount,DECIMAL,Confidential,97586.4
Employee,JobTitle,TEXT,Private,Among exist visit.
Employee,Gender,TEXT,Private,female
Sales,LoyaltyPoints,INT,Private,40
Finance,LoanAmount,DECIMAL,Confidential,65068.42
Finance,TaxID,TEXT,Secret,GB64EPSI71274252054172
Employee,JobTitle,TEXT,Private,Politics they stock.
ITSecurity,APIKey,TEXT,Secret,1b9cef58a4e4e2f4fac87fb8807bb95f
Sales,LoyaltyPoints,INT,Private,20
Employee,ManagerName,TEXT,Private,Amanda King
ITSecurity,LoginAttempts,INT,Private,77
Healthcare,Diagnosis,TEXT,Confidential,Pressure argue with.
Finance,BankAccountNumber,TEXT,Confidential,GB78FVSD42289028529561
Finance,LoanAmount,DECIMAL,Confidential,37377.56
Healthcare,Prescription,TEXT,Confidential,Recent pay serve.
Employee,Salary,DECIMAL,Confidential,10150.83
Sales,FavoriteProducts,TEXT,Public,Power meeting born.
Employee,Email,TEXT,Private,nwarren@example.org
Employee,DateOfBirth,DATE,Private,2010-04-18
Employee,EmployeeID,TEXT,Private,Trouble my bit my a.
Healthcare,Diagnosis,TEXT,Confidential,Important bag when.
Employee,Salary,DECIMAL,Confidential,21412.38
ITSecurity,APIKey,TEXT,Secret,d9c052dc5e3975e8c9b06f697273017b
Employee,Department,TEXT,Private,Nor national baby.
Finance,BankAccountNumber,TEXT,Confidential,GB73GRWP54086709228972
Employee,Salary,DECIMAL,Confidential,39548.43
ITSecurity,APIKey,TEXT,Secret,ebbf8bbdf0b9eb0e10220e0d07b1231b
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB80DACX15330501959134
Sales,DiscountCoupons,TEXT,Public,Road crime capital.
Sales,DiscountCoupons,TEXT,Public,Whose let each yard.
Employee,Address,TEXT,Private,"49100 Aaron Locks Apt. 789
South Nathan, NE 77977"
Employee,ManagerName,TEXT,Private,Clayton Colon
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Healthcare,MedicalHistory,TEXT,Confidential,Miss interest dark.
Sales,LoyaltyPoints,INT,Private,87
Sales,DiscountCoupons,TEXT,Public,Stuff though.
ITSecurity,LoginAttempts,INT,Private,54
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
ITSecurity,APIKey,TEXT,Secret,aecf7122b61eb1ad25ae26438c7e2177
Finance,TaxID,TEXT,Secret,GB88ONAH84195380810701
Employee,Email,TEXT,Private,jennifer73@example.org
Employee,Gender,TEXT,Private,trans
ITSecurity,PasswordHash,TEXT,Secret,1bbbddc4a40753ab3030f72c801a89786f0d6e4d7ecda5685f38a36a1c856162
Finance,InvestmentValue,DECIMAL,Confidential,5815.94
Healthcare,Diagnosis,TEXT,Confidential,Figure seat right.
Employee,Email,TEXT,Private,ychan@example.com
Employee,FullName,TEXT,Private,Stephen Freeman
Finance,BankAccountNumber,TEXT,Confidential,GB73GBIY02994455826099
Healthcare,Diagnosis,TEXT,Confidential,Gas hit task market.
Sales,FavoriteProducts,TEXT,Public,Purpose market.
Employee,Gender,TEXT,Private,female
Employee,JobTitle,TEXT,Private,Sense of democratic.
Sales,DiscountCoupons,TEXT,Public,Trouble why rise.
Sales,OrderHistory,TEXT,Public,Quickly lot history.
Sales,OrderHistory,TEXT,Public,Foreign third.
Sales,OrderHistory,TEXT,Public,Difference item.
Employee,FullName,TEXT,Private,Mallory Fitzpatrick
Employee,Age,INT,Private,95
Employee,Age,INT,Private,41
ITSecurity,PasswordHash,TEXT,Secret,a27a999bb20851b076ce81fdfbc2c3de1ccee91a74c60abda749648e81256ddc
ITSecurity,LoginAttempts,INT,Private,94
ITSecurity,SessionToken,TEXT,Secret,67d295c2-f808-4365-a565-47c66542ac43
Employee,Gender,TEXT,Private,female
Healthcare,MedicalHistory,TEXT,Confidential,Leg action decision.
Employee,Salary,DECIMAL,Confidential,77191.14
Finance,CompanyBudget,DECIMAL,Confidential,99727.15
Employee,Age,INT,Private,23
Employee,Email,TEXT,Private,wcastillo@example.org
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Employee,Salary,DECIMAL,Confidential,96858.9
Finance,CompanyBudget,DECIMAL,Confidential,97645.88
Finance,CompanyBudget,DECIMAL,Confidential,16627.01
ITSecurity,SessionToken,TEXT,Secret,439691be-b2b3-4400-a111-d9b92b2de081
Finance,CreditCardNumber,TEXT,Secret,GB47XLJY23896053216031
Healthcare,Diagnosis,TEXT,Confidential,Energy dinner.
Employee,PhoneNumber,TEXT,Private,624.603.6102
Sales,LoyaltyPoints,INT,Private,41
Employee,DateOfBirth,DATE,Private,1991-06-29
Sales,OrderHistory,TEXT,Public,Very product.
Employee,EmployeeID,TEXT,Private,Generation wear.
Sales,OrderHistory,TEXT,Public,Together front job.
Employee,JobTitle,TEXT,Private,Just side among.
Employee,DateOfBirth,DATE,Private,1994-01-27
Finance,BankAccountNumber,TEXT,Confidential,GB48CFZW83859422383581
Sales,OrderHistory,TEXT,Public,If sing heavy cup.
Employee,Department,TEXT,Private,Loss understand.
Employee,JobTitle,TEXT,Private,Good move dream.
Employee,DateOfBirth,DATE,Private,1991-01-26
Employee,Address,TEXT,Private,"566 Tyler Shore Suite 909
East Dennisland, IN 29920"
Sales,FavoriteProducts,TEXT,Public,Yet should or wide.
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB28BZFX58887397603129
Employee,JobTitle,TEXT,Private,Place with.
Employee,PhoneNumber,TEXT,Private,621.294.9479
Employee,JobTitle,TEXT,Private,War include add.
ITSecurity,LoginAttempts,INT,Private,20
Sales,OrderHistory,TEXT,Public,Glass beautiful.
Finance,TaxID,TEXT,Secret,GB40RIMQ91425955349017
ITSecurity,PasswordHash,TEXT,Secret,a9e95e3277392ae62cbc3dfc1367f50e94ce22e57b41a4ca14aad4a33b5faa9c
Finance,TaxID,TEXT,Secret,GB24YEOB29969410175122
ITSecurity,LoginAttempts,INT,Private,97
Employee,EmployeeID,TEXT,Private,Most sit necessary.
Finance,CreditCardNumber,TEXT,Secret,GB06KJUP75039636585351
Healthcare,EmergencyContact,TEXT,Private,Jeffrey Howard
Employee,Email,TEXT,Private,scottrodriguez@example.org
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,False
Finance,InvestmentValue,DECIMAL,Confidential,77739.85
Healthcare,MedicalHistory,TEXT,Confidential,Him create customer.
Employee,ManagerName,TEXT,Private,Jenna Smith
Employee,ManagerName,TEXT,Private,Carol Russell
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Employee,FullName,TEXT,Private,Lisa Long
Finance,CompanyBudget,DECIMAL,Confidential,37469.37
Healthcare,MedicalHistory,TEXT,Confidential,Where position age.
Employee,FullName,TEXT,Private,Brandon Hogan
Sales,DiscountCoupons,TEXT,Public,No their price any.
Employee,ManagerName,TEXT,Private,Samantha Liu
Employee,Age,INT,Private,90
Healthcare,HealthInsuranceNumber,TEXT,Secret,GB18VWDB55946388034246
Healthcare,MedicalHistory,TEXT,Confidential,Term become.
Employee,FullName,TEXT,Private,Yolanda Smith
ITSecurity,APIKey,TEXT,Secret,069a183bf42889c099a76fcc3ae0aa91
Employee,Department,TEXT,Private,Thousand picture.
Sales,LoyaltyPoints,INT,Private,83
Healthcare,Diagnosis,TEXT,Confidential,Mean vote head.
Finance,TaxID,TEXT,Secret,GB16XINJ01411415935550
Healthcare,MedicalHistory,TEXT,Confidential,Gun believe support.
Employee,Department,TEXT,Private,Free throw other.
Finance,InvestmentValue,DECIMAL,Confidential,68667.01
Healthcare,Prescription,TEXT,Confidential,Blue tonight both.
Employee,Address,TEXT,Private,"Unit 7710 Box 9409
DPO AE 55159"
Sales,OrderHistory,TEXT,Public,Foreign cut pick.
Healthcare,Diagnosis,TEXT,Confidential,Team such from.
Employee,DateOfBirth,DATE,Private,2011-01-18
ITSecurity,PasswordHash,TEXT,Secret,590fda33185c1efaeff1f071a813b2ae47134ed4e3323001ee45d31517dd3b02
Employee,JobTitle,TEXT,Private,Color two chance.
Healthcare,EmergencyContact,TEXT,Private,Katie Hendrix
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Employee,Salary,DECIMAL,Confidential,3457.6
Employee,FullName,TEXT,Private,Kendra Navarro
Employee,JobTitle,TEXT,Private,Finally continue.
Finance,TaxID,TEXT,Secret,GB54KODS62471093263035
Healthcare,EmergencyContact,TEXT,Private,Jamie Patrick
Employee,Salary,DECIMAL,Confidential,49375.52
Finance,CompanyBudget,DECIMAL,Confidential,98448.08
Healthcare,EmergencyContact,TEXT,Private,Tommy Gomez
ITSecurity,APIKey,TEXT,Secret,802b1b4b5dd21ab40a27568d789bfaa7
Finance,CreditCardNumber,TEXT,Secret,GB73EWFR15536733478299
ITSecurity,PasswordHash,TEXT,Secret,9a3a5ab07f3e17bed2ae4a16a876c9f609926a897c9dc266c34569b0a0b11a91
Sales,DiscountCoupons,TEXT,Public,Believe cup maybe.
Finance,InvestmentValue,DECIMAL,Confidential,80761.29
ITSecurity,LoginAttempts,INT,Private,47
Healthcare,Diagnosis,TEXT,Confidential,Result tree sure.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Employee,JobTitle,TEXT,Private,Success reveal.
Employee,Salary,DECIMAL,Confidential,78503.83
Employee,Gender,TEXT,Private,female
Sales,LoyaltyPoints,INT,Private,98
Employee,Department,TEXT,Private,Hit today.
ITSecurity,TwoFactorEnabled,BOOLEAN,Confidential,True
Finance,TaxID,TEXT,Secret,GB18KNUZ28771805034609
Finance,TaxID,TEXT,Secret,GB83QRYL90985683171169
ITSecurity,APIKey,TEXT,Secret,677bf8b21cbad9f0169384a026073692
ITSecurity,PasswordHash,TEXT,Secret,d3a7269cb35403be4ad696fdd96964920d366377fdf8dbba4482b4293ce3ec2b
Employee,Address,TEXT,Private,"USCGC Roberts
FPO AP 79327"
Employee,Department,TEXT,Private,Left why huge per.
Healthcare,Diagnosis,TEXT,Confidential,Behind consumer.
Finance,TaxID,TEXT,Secret,GB47FFZY08972625841167
Healthcare,EmergencyContact,TEXT,Private,Christopher Anderson
Finance,CompanyBudget,DECIMAL,Confidential,57437.44
Healthcare,EmergencyContact,TEXT,Private,Danny Hancock
Sales,DiscountCoupons,TEXT,Public,Push girl notice.
Finance,InvestmentValue,DECIMAL,Confidential,7866.04
Healthcare,EmergencyContact,TEXT,Private,Gary Davis
Employee,FullName,TEXT,Private,Ann Martin
Finance,CreditCardNumber,TEXT,Secret,GB77YTGA95722851325168
Employee,Gender,TEXT,Private,female
Finance,CreditCardNumber,TEXT,Secret,GB78GQLZ08691230274226
Finance,BankAccountNumber,TEXT,Confidential,GB28EZHM39068854941672
Employee,Salary,DECIMAL,Confidential,24413.98
Finance,LoanAmount,DECIMAL,Confidential,53101.2
Healthcare,Prescription,TEXT,Confidential,Newspaper.
Sales,FavoriteProducts,TEXT,Public,Garden deep see up.
ITSecurity,LoginAttempts,INT,Private,71
Finance,TaxID,TEXT,Secret,GB77FJCR71650815814181
Healthcare,EmergencyContact,TEXT,Private,Brian Salazar
Employee,Address,TEXT,Private,"Unit 9464 Box 8124
DPO AA 02974"
